Year,Month,Day,Hour,Load_MW
2020,3,25,3,2.4766
2020,3,25,4,2.4480
2020,3,25,5,2.7924
2020,3,25,6,3.9251
2020,3,25,7,4.3816
2020,3,25,8,3.9836
2020,3,25,9,3.2932
2020,3,25,10,3.4385
2020,3,25,11,3.8762
2020,3,25,12,3.6222
2020,3,25,13,3.5591
2020,3,25,14,3.7065
2020,3,25,15,3.7875
2020,3,25,16,3.9168
2020,3,25,17,4.9806
2020,3,25,18,4.5571
2020,3,25,19,4.3191
2020,3,25,20,4.5158
2020,3,25,21,4.6711
2020,3,25,22,2.6376
2020,3,25,23,2.6490
2020,3,26,0,2.7586
2020,3,26,1,2.7203
2020,3,26,2,2.7507
2020,3,26,3,2.6606
2020,3,26,4,2.7484
2020,3,26,5,2.6622
2020,3,26,6,4.4805
2020,3,26,7,4.5186
2020,3,26,8,3.9026
2020,3,26,9,3.5731
2020,3,26,10,3.4774
2020,3,26,11,3.6503
2020,3,26,12,3.7714
2020,3,26,13,3.5259
2020,3,26,14,3.6398
2020,3,26,15,3.6296
2020,3,26,16,3.8553
2020,3,26,17,4.7790
2020,3,26,18,4.5838
2020,3,26,19,4.7866
2020,3,26,20,4.6046
2020,3,26,21,4.6697
2020,3,26,22,3.0827
2020,3,26,23,3.0445
2020,3,27,0,2.7693
2020,3,27,1,3.1030
2020,3,27,2,3.1302
2020,3,27,3,2.8667
2020,3,27,4,3.1935
2020,3,27,5,3.3252
2020,3,27,6,4.4945
2020,3,27,7,4.5660
2020,3,27,8,5.0468
2020,3,27,9,4.2447
2020,3,27,10,4.3245
2020,3,27,11,4.2951
2020,3,27,12,4.3147
2020,3,27,13,3.9541
2020,3,27,14,4.4599
2020,3,27,15,4.4796
2020,3,27,16,4.1631
2020,3,27,17,5.2197
2020,3,27,18,4.8102
2020,3,27,19,5.3202
2020,3,27,20,5.3201
2020,3,27,21,5.1450
2020,3,27,22,3.2567
2020,3,27,23,3.0232
2020,3,28,0,3.6225
2020,3,28,1,3.3386
2020,3,28,2,3.5291
2020,3,28,3,3.5377
2020,3,28,4,3.6322
2020,3,28,5,3.5378
2020,3,28,6,5.5292
2020,3,28,7,5.8525
2020,3,28,8,5.5586
2020,3,28,9,4.5819
2020,3,28,10,5.4364
2020,3,28,11,5.3516
2020,3,28,12,4.6856
2020,3,28,13,5.1925
2020,3,28,14,4.8998
2020,3,28,15,5.0718
2020,3,28,16,5.0107
2020,3,28,17,5.9914
2020,3,28,18,5.7394
2020,3,28,19,5.6936
2020,3,28,20,5.5745
2020,3,28,21,5.5626
2020,3,28,22,3.4606
2020,3,28,23,3.3431
2020,3,29,0,3.3952
2020,3,29,1,3.5325
2020,3,29,2,3.1973
2020,3,29,3,3.3396
2020,3,29,4,3.3899
2020,3,29,5,3.3927
2020,3,29,6,5.1126
2020,3,29,7,5.2977
2020,3,29,8,5.2425
2020,3,29,9,4.1940
2020,3,29,10,4.6950
2020,3,29,11,4.7360
2020,3,29,12,4.3956
2020,3,29,13,4.6108
2020,3,29,14,4.7793
2020,3,29,15,4.5730
2020,3,29,16,4.8389
2020,3,29,17,6.3653
2020,3,29,18,5.4149
2020,3,29,19,5.2061
2020,3,29,20,5.6406
2020,3,29,21,5.6985
2020,3,29,22,3.2311
2020,3,29,23,3.4805
2020,3,30,0,2.7595
2020,3,30,1,3.0553
2020,3,30,2,2.8892
2020,3,30,3,3.2931
2020,3,30,4,3.3927
2020,3,30,5,3.0031
2020,3,30,6,4.6830
2020,3,30,7,5.0364
2020,3,30,8,4.7487
2020,3,30,9,4.2188
2020,3,30,10,4.2515
2020,3,30,11,3.8518
2020,3,30,12,4.2696
2020,3,30,13,4.1337
2020,3,30,14,4.1787
2020,3,30,15,4.5715
2020,3,30,16,3.9573
2020,3,30,17,5.4125
2020,3,30,18,5.0560
2020,3,30,19,4.9833
2020,3,30,20,5.1964
2020,3,30,21,5.0315
2020,3,30,22,3.0168
2020,3,30,23,3.0451
2020,3,31,0,3.1517
2020,3,31,1,3.1090
2020,3,31,2,3.0540
2020,3,31,3,3.1312
2020,3,31,4,3.7897
2020,3,31,5,3.5394
2020,3,31,6,4.7990
2020,3,31,7,4.8415
2020,3,31,8,5.3399
2020,3,31,9,4.6717
2020,3,31,10,4.6787
2020,3,31,11,4.4957
2020,3,31,12,4.5220
2020,3,31,13,4.6218
2020,3,31,14,4.5602
2020,3,31,15,4.0194
2020,3,31,16,4.4434
2020,3,31,17,5.3249
2020,3,31,18,5.5321
2020,3,31,19,6.2089
2020,3,31,20,5.4228
2020,3,31,21,5.1732
2020,3,31,22,3.2731
2020,3,31,23,3.1893
2020,4,1,0,2.5408
2020,4,1,1,2.5721
2020,4,1,2,2.7768
2020,4,1,3,2.4032
2020,4,1,4,2.6377
2020,4,1,5,2.4797
2020,4,1,6,4.1286
2020,4,1,7,3.8554
2020,4,1,8,3.9773
2020,4,1,9,3.4904
2020,4,1,10,3.7183
2020,4,1,11,3.7108
2020,4,1,12,3.3294
2020,4,1,13,3.5681
2020,4,1,14,3.4346
2020,4,1,15,3.3296
2020,4,1,16,3.4965
2020,4,1,17,4.2990
2020,4,1,18,4.8265
2020,4,1,19,4.3374
2020,4,1,20,3.9074
2020,4,1,21,4.0367
2020,4,1,22,2.5929
2020,4,1,23,2.7029
2020,4,2,0,2.4380
2020,4,2,1,2.4010
2020,4,2,2,2.9259
2020,4,2,3,2.7668
2020,4,2,4,2.6267
2020,4,2,5,2.8389
2020,4,2,6,3.7121
2020,4,2,7,4.3155
2020,4,2,8,4.4253
2020,4,2,9,3.9818
2020,4,2,10,3.6264
2020,4,2,11,3.8450
2020,4,2,12,3.6596
2020,4,2,13,3.8919
2020,4,2,14,3.6708
2020,4,2,15,3.7561
2020,4,2,16,3.6299
2020,4,2,17,4.8976
2020,4,2,18,4.9024
2020,4,2,19,4.6034
2020,4,2,20,4.6314
2020,4,2,21,4.2516
2020,4,2,22,2.6880
2020,4,2,23,2.7071
2020,4,3,0,2.5980
2020,4,3,1,2.1727
2020,4,3,2,2.4825
2020,4,3,3,2.4569
2020,4,3,4,2.4079
2020,4,3,5,2.6167
2020,4,3,6,3.8017
2020,4,3,7,3.8444
2020,4,3,8,3.7913
2020,4,3,9,3.5206
2020,4,3,10,3.5021
2020,4,3,11,3.2115
2020,4,3,12,3.0921
2020,4,3,13,3.2721
2020,4,3,14,3.1664
2020,4,3,15,3.2687
2020,4,3,16,3.4565
2020,4,3,17,3.9406
2020,4,3,18,3.9731
2020,4,3,19,3.9449
2020,4,3,20,4.0565
2020,4,3,21,3.4222
2020,4,3,22,2.2220
2020,4,3,23,2.2993
2020,4,4,0,2.4990
2020,4,4,1,2.2996
2020,4,4,2,2.1585
2020,4,4,3,2.5022
2020,4,4,4,2.3899
2020,4,4,5,2.3444
2020,4,4,6,3.7195
2020,4,4,7,3.8154
2020,4,4,8,3.7345
2020,4,4,9,2.9660
2020,4,4,10,3.4674
2020,4,4,11,3.5275
2020,4,4,12,3.4241
2020,4,4,13,3.1251
2020,4,4,14,3.2752
2020,4,4,15,3.2950
2020,4,4,16,3.3690
2020,4,4,17,4.1834
2020,4,4,18,3.8513
2020,4,4,19,3.9485
2020,4,4,20,3.9679
2020,4,4,21,4.1179
2020,4,4,22,2.3590
2020,4,4,23,2.3510
2020,4,5,0,2.2449
2020,4,5,1,2.3912
2020,4,5,2,2.2947
2020,4,5,3,2.1768
2020,4,5,4,2.4583
2020,4,5,5,2.3907
2020,4,5,6,3.4805
2020,4,5,7,3.4908
2020,4,5,8,3.6470
2020,4,5,9,3.2126
2020,4,5,10,3.1859
2020,4,5,11,3.2140
2020,4,5,12,3.4445
2020,4,5,13,3.3526
2020,4,5,14,3.2099
2020,4,5,15,3.3137
2020,4,5,16,2.9636
2020,4,5,17,3.9332
2020,4,5,18,4.1613
2020,4,5,19,3.7283
2020,4,5,20,3.5442
2020,4,5,21,3.5353
2020,4,5,22,2.0573
2020,4,5,23,2.0798
2020,4,6,0,1.8828
2020,4,6,1,1.7835
2020,4,6,2,1.9281
2020,4,6,3,2.0274
2020,4,6,4,1.8692
2020,4,6,5,2.1193
2020,4,6,6,3.1182
2020,4,6,7,3.2239
2020,4,6,8,2.9946
2020,4,6,9,2.8329
2020,4,6,10,2.5936
2020,4,6,11,2.8931
2020,4,6,12,2.8092
2020,4,6,13,2.8419
2020,4,6,14,2.5592
2020,4,6,15,2.5678
2020,4,6,16,2.7502
2020,4,6,17,3.1692
2020,4,6,18,3.3956
2020,4,6,19,3.0841
2020,4,6,20,3.4451
2020,4,6,21,3.0935
2020,4,6,22,2.0292
2020,4,6,23,2.0330
2020,4,7,0,2.2949
2020,4,7,1,2.4551
2020,4,7,2,2.4390
2020,4,7,3,2.3739
2020,4,7,4,2.3432
2020,4,7,5,2.2327
2020,4,7,6,3.8623
2020,4,7,7,3.4989
2020,4,7,8,3.8294
2020,4,7,9,3.2968
2020,4,7,10,3.4845
2020,4,7,11,3.3585
2020,4,7,12,3.4063
2020,4,7,13,3.6425
2020,4,7,14,3.5999
2020,4,7,15,3.5803
2020,4,7,16,3.5500
2020,4,7,17,3.9445
2020,4,7,18,4.3755
2020,4,7,19,4.2901
2020,4,7,20,3.9258
2020,4,7,21,4.0822
2020,4,7,22,2.4747
2020,4,7,23,2.4629
2020,4,8,0,2.5165
2020,4,8,1,2.6566
2020,4,8,2,2.6321
2020,4,8,3,2.3686
2020,4,8,4,2.6589
2020,4,8,5,2.7798
2020,4,8,6,4.1021
2020,4,8,7,4.2663
2020,4,8,8,4.4627
2020,4,8,9,3.7091
2020,4,8,10,3.5833
2020,4,8,11,3.7436
2020,4,8,12,3.6022
2020,4,8,13,3.5965
2020,4,8,14,3.5317
2020,4,8,15,3.8358
2020,4,8,16,3.3612
2020,4,8,17,4.6378
2020,4,8,18,4.3474
2020,4,8,19,3.8922
2020,4,8,20,4.2180
2020,4,8,21,3.6624
2020,4,8,22,2.5115
2020,4,8,23,2.5265
2020,4,9,0,2.2816
2020,4,9,1,2.3658
2020,4,9,2,2.6023
2020,4,9,3,2.3278
2020,4,9,4,2.2746
2020,4,9,5,2.5901
2020,4,9,6,4.0964
2020,4,9,7,3.8025
2020,4,9,8,4.0879
2020,4,9,9,3.6547
2020,4,9,10,3.2953
2020,4,9,11,3.3394
2020,4,9,12,3.6550
2020,4,9,13,3.7528
2020,4,9,14,3.5693
2020,4,9,15,3.3015
2020,4,9,16,3.7653
2020,4,9,17,4.1266
2020,4,9,18,4.1268
2020,4,9,19,4.2360
2020,4,9,20,4.4535
2020,4,9,21,4.2818
2020,4,9,22,2.5051
2020,4,9,23,2.5051
2020,4,10,0,2.3930
2020,4,10,1,2.4583
2020,4,10,2,2.0974
2020,4,10,3,2.3897
2020,4,10,4,2.4953
2020,4,10,5,2.3397
2020,4,10,6,3.8801
2020,4,10,7,3.7677
2020,4,10,8,4.1470
2020,4,10,9,3.5977
2020,4,10,10,3.2947
2020,4,10,11,3.3754
2020,4,10,12,3.3960
2020,4,10,13,3.3341
2020,4,10,14,3.4342
2020,4,10,15,3.2405
2020,4,10,16,3.1444
2020,4,10,17,4.2469
2020,4,10,18,4.1831
2020,4,10,19,3.8348
2020,4,10,20,4.1281
2020,4,10,21,3.7806
2020,4,10,22,2.3470
2020,4,10,23,2.3970
2020,4,11,0,2.0141
2020,4,11,1,2.0616
2020,4,11,2,1.9735
2020,4,11,3,2.0356
2020,4,11,4,2.0808
2020,4,11,5,2.0688
2020,4,11,6,3.3269
2020,4,11,7,3.1438
2020,4,11,8,3.3489
2020,4,11,9,2.9538
2020,4,11,10,2.9691
2020,4,11,11,2.9866
2020,4,11,12,3.0293
2020,4,11,13,3.1274
2020,4,11,14,3.1855
2020,4,11,15,2.9400
2020,4,11,16,2.8413
2020,4,11,17,3.5425
2020,4,11,18,3.5839
2020,4,11,19,3.5378
2020,4,11,20,3.4065
2020,4,11,21,3.2562
2020,4,11,22,2.0121
2020,4,11,23,2.0559
2020,4,12,0,2.3259
2020,4,12,1,2.1921
2020,4,12,2,2.2193
2020,4,12,3,2.1912
2020,4,12,4,2.3294
2020,4,12,5,2.2518
2020,4,12,6,3.7179
2020,4,12,7,3.2864
2020,4,12,8,3.5382
2020,4,12,9,3.1651
2020,4,12,10,3.1193
2020,4,12,11,3.4817
2020,4,12,12,3.1020
2020,4,12,13,2.8815
2020,4,12,14,3.0046
2020,4,12,15,2.7328
2020,4,12,16,2.9525
2020,4,12,17,3.5067
2020,4,12,18,3.7942
2020,4,12,19,3.5013
2020,4,12,20,3.5669
2020,4,12,21,3.4618
2020,4,12,22,2.3257
2020,4,12,23,2.1017
2020,4,13,0,2.3486
2020,4,13,1,2.2371
2020,4,13,2,2.1995
2020,4,13,3,2.1911
2020,4,13,4,2.2397
2020,4,13,5,2.0135
2020,4,13,6,3.3889
2020,4,13,7,3.5941
2020,4,13,8,3.4485
2020,4,13,9,2.7925
2020,4,13,10,2.9932
2020,4,13,11,3.2649
2020,4,13,12,3.2121
2020,4,13,13,3.0217
2020,4,13,14,3.1674
2020,4,13,15,2.9436
2020,4,13,16,2.7225
2020,4,13,17,3.5243
2020,4,13,18,3.9569
2020,4,13,19,3.5921
2020,4,13,20,3.5730
2020,4,13,21,3.5474
2020,4,13,22,2.3625
2020,4,13,23,2.3304
2020,4,14,0,2.2784
2020,4,14,1,2.0346
2020,4,14,2,2.0830
2020,4,14,3,1.9019
2020,4,14,4,2.2253
2020,4,14,5,1.9647
2020,4,14,6,3.2562
2020,4,14,7,3.0653
2020,4,14,8,3.1716
2020,4,14,9,2.7409
2020,4,14,10,2.7875
2020,4,14,11,2.8090
2020,4,14,12,2.8146
2020,4,14,13,3.0170
2020,4,14,14,2.7296
2020,4,14,15,2.8994
2020,4,14,16,3.0197
2020,4,14,17,3.4348
2020,4,14,18,3.3643
2020,4,14,19,3.4199
2020,4,14,20,3.6481
2020,4,14,21,3.4693
2020,4,14,22,1.9999
2020,4,14,23,2.1005
2020,4,15,0,2.0711
2020,4,15,1,2.2646
2020,4,15,2,2.2347
2020,4,15,3,2.1582
2020,4,15,4,2.1293
2020,4,15,5,2.1422
2020,4,15,6,3.5289
2020,4,15,7,3.6451
2020,4,15,8,3.3275
2020,4,15,9,3.0650
2020,4,15,10,2.6860
2020,4,15,11,2.9162
2020,4,15,12,3.0019
2020,4,15,13,2.8746
2020,4,15,14,2.8682
2020,4,15,15,2.8988
2020,4,15,16,3.0220
2020,4,15,17,3.6599
2020,4,15,18,3.2613
2020,4,15,19,3.2715
2020,4,15,20,3.5423
2020,4,15,21,3.7302
2020,4,15,22,1.8842
2020,4,15,23,2.1241
2020,4,16,0,2.2333
2020,4,16,1,2.4420
2020,4,16,2,2.2356
2020,4,16,3,2.3293
2020,4,16,4,2.3057
2020,4,16,5,2.0475
2020,4,16,6,3.6519
2020,4,16,7,3.5766
2020,4,16,8,3.6507
2020,4,16,9,3.7132
2020,4,16,10,2.7781
2020,4,16,11,3.3599
2020,4,16,12,3.0407
2020,4,16,13,3.1212
2020,4,16,14,3.0673
2020,4,16,15,3.0091
2020,4,16,16,2.9867
2020,4,16,17,3.9096
2020,4,16,18,3.5607
2020,4,16,19,4.0045
2020,4,16,20,3.7860
2020,4,16,21,3.6575
2020,4,16,22,2.2775
2020,4,16,23,2.4828
2020,4,17,0,2.6041
2020,4,17,1,2.7424
2020,4,17,2,2.6201
2020,4,17,3,2.8441
2020,4,17,4,2.8509
2020,4,17,5,3.0289
2020,4,17,6,4.2315
2020,4,17,7,4.4300
2020,4,17,8,4.3219
2020,4,17,9,4.0018
2020,4,17,10,3.6529
2020,4,17,11,3.9589
2020,4,17,12,3.7978
2020,4,17,13,3.8321
2020,4,17,14,3.8497
2020,4,17,15,3.8368
2020,4,17,16,3.7028
2020,4,17,17,4.6434
2020,4,17,18,4.9151
2020,4,17,19,4.7478
2020,4,17,20,4.6934
2020,4,17,21,4.3730
2020,4,17,22,2.5523
2020,4,17,23,2.7890
2020,4,18,0,2.3701
2020,4,18,1,2.4336
2020,4,18,2,2.1963
2020,4,18,3,2.2387
2020,4,18,4,2.0809
2020,4,18,5,2.2358
2020,4,18,6,3.6997
2020,4,18,7,3.4537
2020,4,18,8,3.6494
2020,4,18,9,3.0456
2020,4,18,10,3.1274
2020,4,18,11,2.9034
2020,4,18,12,3.0986
2020,4,18,13,2.6307
2020,4,18,14,3.0749
2020,4,18,15,2.8726
2020,4,18,16,3.3497
2020,4,18,17,4.1298
2020,4,18,18,4.0849
2020,4,18,19,4.2989
2020,4,18,20,3.8118
2020,4,18,21,4.3441
2020,4,18,22,2.5088
2020,4,18,23,2.3706
2020,4,19,0,2.5601
2020,4,19,1,2.2942
2020,4,19,2,2.3360
2020,4,19,3,2.3701
2020,4,19,4,2.3953
2020,4,19,5,2.3492
2020,4,19,6,4.0583
2020,4,19,7,3.7840
2020,4,19,8,3.9043
2020,4,19,9,3.2462
2020,4,19,10,3.0422
2020,4,19,11,3.4001
2020,4,19,12,3.0436
2020,4,19,13,3.3618
2020,4,19,14,3.1426
2020,4,19,15,3.6969
2020,4,19,16,3.5021
2020,4,19,17,4.1823
2020,4,19,18,4.3950
2020,4,19,19,3.9366
2020,4,19,20,4.2018
2020,4,19,21,4.1081
2020,4,19,22,2.4565
2020,4,19,23,2.5703
2020,4,20,0,2.4180
2020,4,20,1,2.3643
2020,4,20,2,2.1413
2020,4,20,3,2.2334
2020,4,20,4,2.3489
2020,4,20,5,2.3919
2020,4,20,6,3.4609
2020,4,20,7,4.1237
2020,4,20,8,3.9717
2020,4,20,9,3.3201
2020,4,20,10,3.2502
2020,4,20,11,3.2194
2020,4,20,12,3.1137
2020,4,20,13,3.2923
2020,4,20,14,3.3219
2020,4,20,15,3.0688
2020,4,20,16,3.3187
2020,4,20,17,4.0422
2020,4,20,18,3.6765
2020,4,20,19,3.8679
2020,4,20,20,3.9424
2020,4,20,21,4.3916
2020,4,20,22,2.4688
2020,4,20,23,2.2415
2020,4,21,0,2.0063
2020,4,21,1,1.8130
2020,4,21,2,2.0813
2020,4,21,3,1.9386
2020,4,21,4,1.9870
2020,4,21,5,2.1438
2020,4,21,6,2.9069
2020,4,21,7,2.9032
2020,4,21,8,3.0418
2020,4,21,9,2.8726
2020,4,21,10,2.5273
2020,4,21,11,2.3495
2020,4,21,12,2.6754
2020,4,21,13,2.8083
2020,4,21,14,2.8792
2020,4,21,15,2.6349
2020,4,21,16,2.6255
2020,4,21,17,3.5331
2020,4,21,18,3.0186
2020,4,21,19,3.2575
2020,4,21,20,3.3458
2020,4,21,21,3.3860
2020,4,21,22,1.9348
2020,4,21,23,1.9904
2020,4,22,0,2.1488
2020,4,22,1,2.3790
2020,4,22,2,2.5197
2020,4,22,3,2.3502
2020,4,22,4,2.4905
2020,4,22,5,2.5545
2020,4,22,6,3.7803
2020,4,22,7,3.8849
2020,4,22,8,3.6723
2020,4,22,9,3.3227
2020,4,22,10,3.4572
2020,4,22,11,3.3785
2020,4,22,12,3.2514
2020,4,22,13,3.3768
2020,4,22,14,3.4426
2020,4,22,15,2.9669
2020,4,22,16,3.4755
2020,4,22,17,4.0120
2020,4,22,18,4.1345
2020,4,22,19,4.2497
2020,4,22,20,3.6956
2020,4,22,21,3.8114
2020,4,22,22,2.3329
2020,4,22,23,2.2743
2020,4,23,0,2.5969
2020,4,23,1,2.2891
2020,4,23,2,2.3308
2020,4,23,3,2.4259
2020,4,23,4,2.2607
2020,4,23,5,2.3615
2020,4,23,6,3.7587
2020,4,23,7,3.6502
2020,4,23,8,3.7185
2020,4,23,9,3.1905
2020,4,23,10,3.0580
2020,4,23,11,3.3881
2020,4,23,12,3.6526
2020,4,23,13,3.3793
2020,4,23,14,3.4274
2020,4,23,15,3.5039
2020,4,23,16,3.1570
2020,4,23,17,4.5512
2020,4,23,18,4.2202
2020,4,23,19,4.5012
2020,4,23,20,3.9934
2020,4,23,21,4.5187
2020,4,23,22,2.5877
2020,4,23,23,2.5660
2020,4,24,0,3.1345
2020,4,24,1,3.0669
2020,4,24,2,3.3073
2020,4,24,3,3.1541
2020,4,24,4,2.8328
2020,4,24,5,2.9891
2020,4,24,6,4.8498
2020,4,24,7,5.0013
2020,4,24,8,4.9369
2020,4,24,9,4.5881
2020,4,24,10,3.9172
2020,4,24,11,4.3848
2020,4,24,12,3.9754
2020,4,24,13,4.5490
2020,4,24,14,4.3426
2020,4,24,15,4.4185
2020,4,24,16,4.1130
2020,4,24,17,5.6914
2020,4,24,18,5.6066
2020,4,24,19,5.4513
2020,4,24,20,5.2305
2020,4,24,21,5.3964
2020,4,24,22,3.0284
2020,4,24,23,3.2712
2020,4,25,0,2.6680
2020,4,25,1,2.5967
2020,4,25,2,2.3767
2020,4,25,3,2.5151
2020,4,25,4,2.3232
2020,4,25,5,2.5725
2020,4,25,6,3.9360
2020,4,25,7,3.4974
2020,4,25,8,3.6422
2020,4,25,9,3.3274
2020,4,25,10,3.3419
2020,4,25,11,3.2092
2020,4,25,12,3.5055
2020,4,25,13,3.4998
2020,4,25,14,3.4253
2020,4,25,15,3.3062
2020,4,25,16,3.5788
2020,4,25,17,4.5647
2020,4,25,18,4.0891
2020,4,25,19,4.0375
2020,4,25,20,4.2446
2020,4,25,21,4.0250
2020,4,25,22,2.4135
2020,4,25,23,2.5006
2020,4,26,0,2.2802
2020,4,26,1,2.6785
2020,4,26,2,2.5220
2020,4,26,3,2.4710
2020,4,26,4,2.5395
2020,4,26,5,2.5780
2020,4,26,6,3.6484
2020,4,26,7,4.3124
2020,4,26,8,4.0362
2020,4,26,9,3.5910
2020,4,26,10,3.6887
2020,4,26,11,3.3489
2020,4,26,12,3.6181
2020,4,26,13,3.4845
2020,4,26,14,3.6647
2020,4,26,15,3.1157
2020,4,26,16,3.4321
2020,4,26,17,4.1298
2020,4,26,18,4.2889
2020,4,26,19,4.2252
2020,4,26,20,3.9243
2020,4,26,21,3.8719
2020,4,26,22,2.3678
2020,4,26,23,2.2532
2020,4,27,0,2.3639
2020,4,27,1,2.2190
2020,4,27,2,1.9321
2020,4,27,3,2.2316
2020,4,27,4,2.1836
2020,4,27,5,2.1438
2020,4,27,6,3.3910
2020,4,27,7,3.6434
2020,4,27,8,3.8991
2020,4,27,9,3.2657
2020,4,27,10,3.1579
2020,4,27,11,3.3757
2020,4,27,12,3.2600
2020,4,27,13,3.2232
2020,4,27,14,3.1221
2020,4,27,15,2.9902
2020,4,27,16,3.1729
2020,4,27,17,4.0250
2020,4,27,18,3.9485
2020,4,27,19,3.8725
2020,4,27,20,3.7555
2020,4,27,21,4.0518
2020,4,27,22,2.2003
2020,4,27,23,2.4428
2020,4,28,0,1.9763
2020,4,28,1,1.9990
2020,4,28,2,1.9248
2020,4,28,3,2.0318
2020,4,28,4,2.1982
2020,4,28,5,2.1606
2020,4,28,6,3.3959
2020,4,28,7,3.3247
2020,4,28,8,3.0638
2020,4,28,9,2.7777
2020,4,28,10,2.7208
2020,4,28,11,3.0269
2020,4,28,12,2.6790
2020,4,28,13,2.9792
2020,4,28,14,2.9767
2020,4,28,15,3.1027
2020,4,28,16,2.7777
2020,4,28,17,3.6651
2020,4,28,18,3.9364
2020,4,28,19,3.4159
2020,4,28,20,3.2489
2020,4,28,21,3.1857
2020,4,28,22,2.1849
2020,4,28,23,1.9111
2020,4,29,0,2.6166
2020,4,29,1,2.7289
2020,4,29,2,2.7062
2020,4,29,3,2.7494
2020,4,29,4,2.7440
2020,4,29,5,2.9264
2020,4,29,6,4.0830
2020,4,29,7,4.1965
2020,4,29,8,4.2140
2020,4,29,9,3.9968
2020,4,29,10,4.0374
2020,4,29,11,3.9801
2020,4,29,12,4.1409
2020,4,29,13,3.6685
2020,4,29,14,4.1887
2020,4,29,15,4.1422
2020,4,29,16,3.9518
2020,4,29,17,5.1340
2020,4,29,18,4.2640
2020,4,29,19,4.4921
2020,4,29,20,4.4261
2020,4,29,21,4.7459
2020,4,29,22,2.6000
2020,4,29,23,2.8435
2020,4,30,0,2.8226
2020,4,30,1,2.7312
2020,4,30,2,2.6790
2020,4,30,3,2.5170
2020,4,30,4,2.5477
2020,4,30,5,2.8443
2020,4,30,6,4.2913
2020,4,30,7,4.1478
2020,4,30,8,4.0973
2020,4,30,9,3.2953
2020,4,30,10,3.4967
2020,4,30,11,4.0842
2020,4,30,12,3.5179
2020,4,30,13,3.8054
2020,4,30,14,3.9274
2020,4,30,15,3.4732
2020,4,30,16,3.6894
2020,4,30,17,4.7110
2020,4,30,18,4.4436
2020,4,30,19,5.0260
2020,4,30,20,3.9938
2020,4,30,21,4.5514
2020,4,30,22,2.5484
2020,4,30,23,2.6525
2020,5,1,0,2.6026
2020,5,1,1,2.4430
2020,5,1,2,2.5587
2020,5,1,3,2.3061
2020,5,1,4,2.6556
2020,5,1,5,2.6567
2020,5,1,6,4.1916
2020,5,1,7,4.2971
2020,5,1,8,4.1529
2020,5,1,9,3.5667
2020,5,1,10,3.3791
2020,5,1,11,3.4090
2020,5,1,12,3.7476
2020,5,1,13,3.7738
2020,5,1,14,3.4431
2020,5,1,15,3.4590
2020,5,1,16,3.2630
2020,5,1,17,4.4597
2020,5,1,18,4.3059
2020,5,1,19,4.5450
2020,5,1,20,3.9476
2020,5,1,21,4.0235
2020,5,1,22,2.4742
2020,5,1,23,2.5142
2020,5,2,0,2.0243
2020,5,2,1,1.9537
2020,5,2,2,2.1292
2020,5,2,3,2.1165
2020,5,2,4,1.9644
2020,5,2,5,2.2133
2020,5,2,6,3.4102
2020,5,2,7,3.2950
2020,5,2,8,3.3214
2020,5,2,9,2.9854
2020,5,2,10,2.8090
2020,5,2,11,2.9635
2020,5,2,12,2.6490
2020,5,2,13,3.1034
2020,5,2,14,2.7410
2020,5,2,15,3.1941
2020,5,2,16,2.9102
2020,5,2,17,3.6335
2020,5,2,18,3.5314
2020,5,2,19,3.5731
2020,5,2,20,3.8761
2020,5,2,21,3.1666
2020,5,2,22,2.3084
2020,5,2,23,2.2066
2020,5,3,0,2.5617
2020,5,3,1,2.5817
2020,5,3,2,2.9643
2020,5,3,3,2.6163
2020,5,3,4,2.6045
2020,5,3,5,2.9420
2020,5,3,6,4.3717
2020,5,3,7,4.1200
2020,5,3,8,4.3832
2020,5,3,9,3.5857
2020,5,3,10,3.9938
2020,5,3,11,3.9956
2020,5,3,12,3.8982
2020,5,3,13,3.8509
2020,5,3,14,4.0835
2020,5,3,15,3.7264
2020,5,3,16,3.4923
2020,5,3,17,4.7363
2020,5,3,18,5.0950
2020,5,3,19,4.3587
2020,5,3,20,4.4833
2020,5,3,21,4.6308
2020,5,3,22,2.6968
2020,5,3,23,2.5565
2020,5,4,0,2.1305
2020,5,4,1,2.2439
2020,5,4,2,2.0270
2020,5,4,3,1.9213
2020,5,4,4,1.8795
2020,5,4,5,2.0974
2020,5,4,6,3.4016
2020,5,4,7,3.3343
2020,5,4,8,3.2821
2020,5,4,9,2.7854
2020,5,4,10,2.7279
2020,5,4,11,3.0152
2020,5,4,12,3.0429
2020,5,4,13,2.6830
2020,5,4,14,3.0909
2020,5,4,15,2.8951
2020,5,4,16,2.9660
2020,5,4,17,3.1858
2020,5,4,18,3.1326
2020,5,4,19,3.2930
2020,5,4,20,3.3669
2020,5,4,21,3.5429
2020,5,4,22,2.0021
2020,5,4,23,1.9005
2020,5,5,0,2.2375
2020,5,5,1,2.4993
2020,5,5,2,2.2389
2020,5,5,3,2.5439
2020,5,5,4,2.3291
2020,5,5,5,2.5883
2020,5,5,6,3.8402
2020,5,5,7,3.6918
2020,5,5,8,3.6207
2020,5,5,9,3.1800
2020,5,5,10,3.3156
2020,5,5,11,3.2806
2020,5,5,12,3.1869
2020,5,5,13,3.2464
2020,5,5,14,3.2644
2020,5,5,15,2.8908
2020,5,5,16,3.2896
